Action,Brand Domain,Channel,Confident,Conversation ID,Created Date,Id,Input Conversation,Intent to annotate to,Matched Intent,Remarks,actual_domain,Remarks.1,created_date,intent_i_utterances,Intent_1,Intent_1_confidence,Domain_1,Intent_2,Domain_2,Intent_3,Domain_3,Intent_4,Domain_4,Intent_5,Domain_5,intent_0,confidence_0,domain_0,intent_1,confidence_1,domain_1,intent_2,confidence_2,domain_2,intent_3,domain_3,confidence_3,domain_4,confidence_4,intent_4,confidence_5,intent_5,domain_5,confidence_6,intent_6,domain_6,confidence_7,intent_7,domain_7,confidence_8,intent_8,domain_8,confidence_9,domain_9,intent_9,confidence_10,domain_10,intent_10,domain_11,intent_11,confidence_11,intent_12,confidence_12,domain_12,intent_13,confidence_13,domain_13,intent_14,confidence_14,domain_14,intent_15,domain_15,confidence_15,domain_16,intent_16,confidence_16,confidence_17,intent_17,domain_17
None,IRIS,TEAMS,None,3f4f3be0-3d99-11eb-b71b-9bf983f829a8,2020-12-14 07:16:00,274686,"hihi, how to download email access on my andriod mobile phone? thanks.",mobility_suite.installing_uem_client,Unknown,"[{""intent"":""mobility_suite.blackberry_work_offline"",""confidence"":0.26656970381736755,""domain"":""IRIS""},{""intent"":""mobility_suite.failed_blackberry_work_installation_due_to_network"",""confidence"":0.19611316919326782,""domain"":""IRIS""},{""intent"":""staff_info_update.update_contact_info_and_address"",""confidence"":0.49969422817230225,""domain"":""HIRI""},{""intent"":""mobility_suite.skype_for_business_on_mobile_phone"",""confidence"":0.08603978157043457,""domain"":""IRIS""},{""intent"":""investigations.lcs_investigations_phishing_scam_definition"",""confidence"":0.37011635303497314,""domain"":""LCS""},{""intent"":""investigations.lcs_investigations_phishing_scam_attempt_email_sms_phone_call_reporting"",""confidence"":0.2962533235549927,""domain"":""LCS""},{""intent"":""performance_and_development.how_to_retrieve_my_submitted_pd_document"",""confidence"":0.15413862466812134,""domain"":""HIRI""},{""intent"":""people_hub.how_to_update_contact_info_in_people_hub"",""confidence"":0.12081903219223022,""domain"":""HIRI""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.3174496293067932,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_waiverexemption"",""confidence"":0.1501859873533249,""domain"":""GORM""},{""intent"":""cicd.easre_all_cicd_qry_onboarding_cicd_1_0"",""confidence"":0.14446738362312317,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_deliverables"",""confidence"":0.12454000860452652,""domain"":""GORM""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_escalation"",""confidence"":0.1133081465959549,""domain"":""GORM""},{""intent"":""cicd.easre_all_cicd_qry_ra_deployment_issues_1_0"",""confidence"":0.0847669392824173,""domain"":""EASRE""},{""intent"":""investigations.lcs_investigations_e-commerce_scam_definition"",""confidence"":0.03998265042901039,""domain"":""LCS""}]",iris,None,2020-12-14,True,None,None,None,None,None,None,None,None,None,None,None,mobility_suite.blackberry_work_offline,0.26656970381736755,IRIS,mobility_suite.failed_blackberry_work_installation_due_to_network,0.19611316919326782,IRIS,staff_info_update.update_contact_info_and_address,0.49969422817230225,HIRI,mobility_suite.skype_for_business_on_mobile_phone,IRIS,0.08603978157043457,LCS,0.37011635303497314,investigations.lcs_investigations_phishing_scam_definition,0.2962533235549927,investigations.lcs_investigations_phishing_scam_attempt_email_sms_phone_call_reporting,LCS,0.15413862466812134,performance_and_development.how_to_retrieve_my_submitted_pd_document,HIRI,0.12081903219223022,people_hub.how_to_update_contact_info_in_people_hub,HIRI,0.3174496293067932,bolt.easre_all_bolt_qry_informationonbolt_1_0,EASRE,0.1501859873533249,GORM,outsourcingriskmanagement.gorm_all_qry_sdm_waiverexemption,0.14446738362312317,EASRE,cicd.easre_all_cicd_qry_onboarding_cicd_1_0,GORM,outsourcingriskmanagement.gorm_all_qry_sdm_deliverables,0.12454000860452652,outsourcingriskmanagement.gorm_all_qry_sdm_escalation,0.1133081465959549,GORM,cicd.easre_all_cicd_qry_ra_deployment_issues_1_0,0.0847669392824173,EASRE,investigations.lcs_investigations_e-commerce_scam_definition,0.03998265042901039,LCS,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,eba718f0-3bb8-11eb-b672-7dadf97f3729,2020-12-11 21:59:00,274195,retrieve functional account password,access_management.unlock_or_reset_and_retrieve_fid_password,Unknown,"[{""intent"":""microsoft_office_365.shared_mailbox_outlook_exchange_online"",""confidence"":0.3167431652545929,""domain"":""IRIS""},{""intent"":""microsoft_office_365.functional_id_disabled"",""confidence"":0.13774749636650085,""domain"":""IRIS""},{""intent"":""microsoft_office_365.how_to_check_for_functional_mailbox_owner"",""confidence"":0.11639323830604553,""domain"":""IRIS""},{""intent"":""iprivileges.does_my_account_enjoy_staff_preferential_rates"",""confidence"":0.3513754904270172,""domain"":""HIRI""},{""intent"":""iprivileges.eligibility_for_staff_banking_privileges"",""confidence"":0.28944194316864014,""domain"":""HIRI""},{""intent"":""iprivileges.how_to_apply_for_staff_banking_privileges"",""confidence"":0.20950062572956085,""domain"":""HIRI""}]",iris,None,2020-12-11,True,None,None,None,None,None,None,None,None,None,None,None,microsoft_office_365.shared_mailbox_outlook_exchange_online,0.3167431652545929,IRIS,microsoft_office_365.functional_id_disabled,0.13774749636650085,IRIS,microsoft_office_365.how_to_check_for_functional_mailbox_owner,0.11639323830604553,IRIS,iprivileges.does_my_account_enjoy_staff_preferential_rates,HIRI,0.3513754904270172,HIRI,0.28944194316864014,iprivileges.eligibility_for_staff_banking_privileges,0.20950062572956085,iprivileges.how_to_apply_for_staff_banking_privileges,HIRI,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,99419090-3b77-11eb-9e76-213a288a1d09,2020-12-11 14:10:00,273459,blackberry connectivity,mobility_suite.blackberry_connectivity_app_is_not_installing,Unknown,"[{""intent"":""mobility_suite.blackberry_connectivity_app_is_not_installing"",""confidence"":0.3377755880355835,""domain"":""IRIS""},{""intent"":""access_management.vpn_username"",""confidence"":0.3352822959423065,""domain"":""IRIS""},{""intent"":""mobility_suite.blackberry_work_troubleshooting"",""confidence"":0.12659430503845215,""domain"":""IRIS""}]",iris,None,2020-12-11,True,None,None,None,None,None,None,None,None,None,None,None,mobility_suite.blackberry_connectivity_app_is_not_installing,0.3377755880355835,IRIS,access_management.vpn_username,0.3352822959423065,IRIS,mobility_suite.blackberry_work_troubleshooting,0.12659430503845215,IRIS,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,6587c900-3b67-11eb-aa55-439224560f38,2020-12-11 12:22:00,273299,how to see whether my functional ID is a shared mailbox,microsoft_office_365.difference_between_functional_regular_mailbox_and_shared_mailbox,Unknown,"[{""intent"":""microsoft_office_365.difference_between_functional_regular_mailbox_and_shared_mailbox"",""confidence"":0.28518474102020264,""domain"":""IRIS""},{""intent"":""microsoft_office_365.shared_mailbox_outlook_exchange_online"",""confidence"":0.229847714304924,""domain"":""IRIS""},{""intent"":""microsoft_office_365.functional_id_disabled"",""confidence"":0.21288371086120605,""domain"":""IRIS""},{""intent"":""onboarding.letter_of_appointment"",""confidence"":0.36036890745162964,""domain"":""HIRI""},{""intent"":""general_benefits.who_is_my_hr_rm"",""confidence"":0.24963092803955078,""domain"":""HIRI""},{""intent"":""controlroom.lcs_all_pip_preclearance"",""confidence"":0.22281676530838013,""domain"":""LCS""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_waiverexemption"",""confidence"":0.35960763692855835,""domain"":""GORM""},{""intent"":""controlroom.lcs_all_holdingperiod"",""confidence"":0.12385053932666779,""domain"":""LCS""},{""intent"":""payroll.view_form_ir8a"",""confidence"":0.12298913300037384,""domain"":""HIRI""},{""intent"":""ge.lcs_g&e_offer_g&e"",""confidence"":0.09860581159591675,""domain"":""LCS""},{""intent"":""cicd.easre_all_cicd_qry_onboarding_cicd_1_0"",""confidence"":0.14815618097782135,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider"",""confidence"":0.14497247338294983,""domain"":""GORM""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.12606529891490936,""domain"":""EASRE""},{""intent"":""bolt.easre_all_checkstatus_qry_boltrequestraagentdeployment_1_0"",""confidence"":0.11304539442062378,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_igcontract_renewal"",""confidence"":0.09910400211811066,""domain"":""GORM""}]",iris,None,2020-12-11,True,None,None,None,None,None,None,None,None,None,None,None,microsoft_office_365.difference_between_functional_regular_mailbox_and_shared_mailbox,0.28518474102020264,IRIS,microsoft_office_365.shared_mailbox_outlook_exchange_online,0.229847714304924,IRIS,microsoft_office_365.functional_id_disabled,0.21288371086120605,IRIS,onboarding.letter_of_appointment,HIRI,0.36036890745162964,HIRI,0.24963092803955078,general_benefits.who_is_my_hr_rm,0.22281676530838013,controlroom.lcs_all_pip_preclearance,LCS,0.35960763692855835,outsourcingriskmanagement.gorm_all_qry_sdm_waiverexemption,GORM,0.12385053932666779,controlroom.lcs_all_holdingperiod,LCS,0.12298913300037384,payroll.view_form_ir8a,HIRI,0.09860581159591675,LCS,ge.lcs_g&e_offer_g&e,0.14815618097782135,EASRE,cicd.easre_all_cicd_qry_onboarding_cicd_1_0,GORM,outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider,0.14497247338294983,bolt.easre_all_bolt_qry_informationonbolt_1_0,0.12606529891490936,EASRE,bolt.easre_all_checkstatus_qry_boltrequestraagentdeployment_1_0,0.11304539442062378,EASRE,outsourcingriskmanagement.gorm_all_qry_igcontract_renewal,0.09910400211811066,GORM,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,1dcb5001-3b53-11eb-a094-675f7156e93b,2020-12-11 09:49:00,272960,i service,general_enquiry.iservice,Unknown,"[{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_deliverables"",""confidence"":0.29028886556625366,""domain"":""GORM""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider"",""confidence"":0.2518065571784973,""domain"":""GORM""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_description"",""confidence"":0.11012274771928787,""domain"":""GORM""}]",iris,None,2020-12-11,True,None,None,None,None,None,None,None,None,None,None,None,outsourcingriskmanagement.gorm_all_qry_sdm_deliverables,0.29028886556625366,GORM,outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider,0.2518065571784973,GORM,outsourcingriskmanagement.gorm_all_qry_ogrprofile_description,0.11012274771928787,GORM,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,8c7ee8a0-3b4d-11eb-98f2-eb1bad718b29,2020-12-11 09:09:00,272877,How do i apply for functional account,access_management.create_functional_id,Unknown,"[{""intent"":""microsoft_office_365.how_to_check_for_functional_mailbox_owner"",""confidence"":0.35582250356674194,""domain"":""IRIS""},{""intent"":""cbglegalrga.lcs_sg_avoid_luckydraw_prize_distribution"",""confidence"":0.5607940554618835,""domain"":""LCS""},{""intent"":""microsoft_office_365.functional_id_disabled"",""confidence"":0.18834233283996582,""domain"":""IRIS""},{""intent"":""iprivileges.how_to_apply_for_staff_banking_privileges"",""confidence"":0.41957271099090576,""domain"":""HIRI""},{""intent"":""microsoft_office_365.create_shared_mailbox"",""confidence"":0.13147960603237152,""domain"":""IRIS""},{""intent"":""iprivileges.does_my_account_enjoy_staff_preferential_rates"",""confidence"":0.21257588267326355,""domain"":""HIRI""},{""intent"":""investigations.lcs_investigations_account_status"",""confidence"":0.2116849571466446,""domain"":""LCS""},{""intent"":""iprivileges.eligibility_for_staff_banking_privileges"",""confidence"":0.09472455084323883,""domain"":""HIRI""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.13555970788002014,""domain"":""EASRE""},{""intent"":""cicd.easre_all_cicd_qry_onboarding_cicd_1_0"",""confidence"":0.13104437291622162,""domain"":""EASRE""},{""intent"":""bir.easre_all_bir_qry_information_1_0"",""confidence"":0.08651171624660492,""domain"":""EASRE""},{""intent"":""cbglegalrga.lcs_sg_game_of_chance_vs_skill"",""confidence"":0.037220072001218796,""domain"":""LCS""}]",iris,None,2020-12-11,True,None,None,None,None,None,None,None,None,None,None,None,microsoft_office_365.how_to_check_for_functional_mailbox_owner,0.35582250356674194,IRIS,cbglegalrga.lcs_sg_avoid_luckydraw_prize_distribution,0.5607940554618835,LCS,microsoft_office_365.functional_id_disabled,0.18834233283996582,IRIS,iprivileges.how_to_apply_for_staff_banking_privileges,HIRI,0.41957271099090576,IRIS,0.13147960603237152,microsoft_office_365.create_shared_mailbox,0.21257588267326355,iprivileges.does_my_account_enjoy_staff_preferential_rates,HIRI,0.2116849571466446,investigations.lcs_investigations_account_status,LCS,0.09472455084323883,iprivileges.eligibility_for_staff_banking_privileges,HIRI,0.13555970788002014,bolt.easre_all_bolt_qry_informationonbolt_1_0,EASRE,0.13104437291622162,EASRE,cicd.easre_all_cicd_qry_onboarding_cicd_1_0,0.08651171624660492,EASRE,bir.easre_all_bir_qry_information_1_0,LCS,cbglegalrga.lcs_sg_game_of_chance_vs_skill,0.037220072001218796,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,64635430-3acd-11eb-aa06-55e862776e22,2020-12-10 17:54:00,272435,d'concierge,general_enquiry.dev_connect,multiple_unknown_intents,"[{""intent"":""dpo.lcs_sg_dpo_dnc_marketing_guidelines"",""confidence"":0.3763870298862457,""domain"":""LCS""},{""intent"":""general_benefits.benefits"",""confidence"":0.29886600375175476,""domain"":""HIRI""},{""intent"":""computer.imac_software_installation"",""confidence"":0.2969507575035095,""domain"":""IRIS""},{""intent"":""internal_mobility.internal_mobility"",""confidence"":0.23139049112796783,""domain"":""HIRI""},{""intent"":""general_benefits.who_is_my_hr_rm"",""confidence"":0.08673095703125,""domain"":""HIRI""},{""intent"":""cbglegalrga.lcs_sg_general_enquiries_decision_tree"",""confidence"":0.08487702161073685,""domain"":""LCS""},{""intent"":""applications_systems.finding_url_or_link"",""confidence"":0.0702056735754013,""domain"":""IRIS""},{""intent"":""printer_scanner.scanner_failure"",""confidence"":0.06369324028491974,""domain"":""IRIS""},{""intent"":""ge.lcs_g&e_definition"",""confidence"":0.051411643624305725,""domain"":""LCS""}]",iris,None,2020-12-10,True,None,None,None,None,None,None,None,None,None,None,None,dpo.lcs_sg_dpo_dnc_marketing_guidelines,0.3763870298862457,LCS,general_benefits.benefits,0.29886600375175476,HIRI,computer.imac_software_installation,0.2969507575035095,IRIS,internal_mobility.internal_mobility,HIRI,0.23139049112796783,HIRI,0.08673095703125,general_benefits.who_is_my_hr_rm,0.08487702161073685,cbglegalrga.lcs_sg_general_enquiries_decision_tree,LCS,0.0702056735754013,applications_systems.finding_url_or_link,IRIS,0.06369324028491974,printer_scanner.scanner_failure,IRIS,0.051411643624305725,ge.lcs_g&e_definition,LCS,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,64635430-3acd-11eb-aa06-55e862776e22,2020-12-10 17:52:00,272418,Unable to connect to VPN using CyberSecure,access_management.troubleshoot_cybersecure,Unknown,"[{""intent"":""access_management.vpn_username"",""confidence"":0.2883642911911011,""domain"":""IRIS""},{""intent"":""network.cisco_anyconnect_slow"",""confidence"":0.25111913681030273,""domain"":""IRIS""},{""intent"":""access_management.cybersecure_installation_guide"",""confidence"":0.18816140294075012,""domain"":""IRIS""},{""intent"":""onboarding.letter_of_appointment"",""confidence"":0.34398153424263,""domain"":""HIRI""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.1968824714422226,""domain"":""EASRE""},{""intent"":""investigations.lcs_investigations_investigation_process"",""confidence"":0.1875208616256714,""domain"":""LCS""},{""intent"":""investigations.lcs_investigations_account_status"",""confidence"":0.15739336609840393,""domain"":""LCS""},{""intent"":""cicd.easre_all_cicd_qry_sonarqube_faqs_1_0"",""confidence"":0.11155803501605988,""domain"":""EASRE""},{""intent"":""iflex.iflex_issues"",""confidence"":0.07348945736885071,""domain"":""HIRI""},{""intent"":""chaosengineering.easre_all_sre_qry_information_wreckoon_1_0"",""confidence"":0.10893037915229797,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_waiverexemption"",""confidence"":0.17694255709648132,""domain"":""GORM""},{""intent"":""intellectualproperty.lcs_ip_intellectual_property_general_enquiry"",""confidence"":0.07735658437013626,""domain"":""LCS""},{""intent"":""general_benefits.who_is_my_hr_rm"",""confidence"":0.04860236495733261,""domain"":""HIRI""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_deliverables"",""confidence"":0.1431475728750229,""domain"":""GORM""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider"",""confidence"":0.13806089758872986,""domain"":""GORM""}]",iris,None,2020-12-10,True,None,None,None,None,None,None,None,None,None,None,None,access_management.vpn_username,0.2883642911911011,IRIS,network.cisco_anyconnect_slow,0.25111913681030273,IRIS,access_management.cybersecure_installation_guide,0.18816140294075012,IRIS,onboarding.letter_of_appointment,HIRI,0.34398153424263,EASRE,0.1968824714422226,bolt.easre_all_bolt_qry_informationonbolt_1_0,0.1875208616256714,investigations.lcs_investigations_investigation_process,LCS,0.15739336609840393,investigations.lcs_investigations_account_status,LCS,0.11155803501605988,cicd.easre_all_cicd_qry_sonarqube_faqs_1_0,EASRE,0.07348945736885071,iflex.iflex_issues,HIRI,0.10893037915229797,EASRE,chaosengineering.easre_all_sre_qry_information_wreckoon_1_0,0.17694255709648132,GORM,outsourcingriskmanagement.gorm_all_qry_sdm_waiverexemption,LCS,intellectualproperty.lcs_ip_intellectual_property_general_enquiry,0.07735658437013626,general_benefits.who_is_my_hr_rm,0.04860236495733261,HIRI,outsourcingriskmanagement.gorm_all_qry_sdm_deliverables,0.1431475728750229,GORM,outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider,0.13806089758872986,GORM,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,8d430bf0-3a9d-11eb-9680-413eab510d6e,2020-12-10 16:57:00,272266,blackberry connectivity,mobility_suite.blackberry_connectivity_app_is_not_installing,Unknown,"[{""intent"":""mobility_suite.blackberry_connectivity_app_is_not_installing"",""confidence"":0.3377755880355835,""domain"":""IRIS""},{""intent"":""access_management.vpn_username"",""confidence"":0.3352822959423065,""domain"":""IRIS""},{""intent"":""mobility_suite.blackberry_work_troubleshooting"",""confidence"":0.12659430503845215,""domain"":""IRIS""}]",iris,None,2020-12-10,True,None,None,None,None,None,None,None,None,None,None,None,mobility_suite.blackberry_connectivity_app_is_not_installing,0.3377755880355835,IRIS,access_management.vpn_username,0.3352822959423065,IRIS,mobility_suite.blackberry_work_troubleshooting,0.12659430503845215,IRIS,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,IRIS,TEAMS,None,d1dac780-3ac0-11eb-aee5-9f6dd2a5c17f,2020-12-10 16:23:00,272168,laptop issue,computer.machine_unable_to_boot,Unknown,"[{""intent"":""onboarding.arrangements_for_new_hire_prior_to_onboarding"",""confidence"":0.3631194233894348,""domain"":""HIRI""},{""intent"":""computer.workstation_login_issue"",""confidence"":0.3619205057621002,""domain"":""IRIS""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_deliverables"",""confidence"":0.7219921946525574,""domain"":""GORM""},{""intent"":""onboarding.onboarding"",""confidence"":0.1984817236661911,""domain"":""HIRI""},{""intent"":""computer.hostname_disabled"",""confidence"":0.1862356960773468,""domain"":""IRIS""},{""intent"":""network.unable_to_access_the_internet"",""confidence"":0.15973632037639618,""domain"":""IRIS""},{""intent"":""onboarding.when_will_the_new_hire_1bank_id_be_ready"",""confidence"":0.1578415483236313,""domain"":""HIRI""},{""intent"":""cicd.easre_all_cicd_qry_ra_deployment_issues_1_0"",""confidence"":0.2979590892791748,""domain"":""EASRE""},{""intent"":""dpo.lcs_sg_dpo_dnc_marketing_guidelines"",""confidence"":0.27935338020324707,""domain"":""LCS""},{""intent"":""bolt.easre_all_bolt_qry_informationonbolt_1_0"",""confidence"":0.14847075939178467,""domain"":""EASRE""},{""intent"":""cbglegalrga.lcs_sg_general_enquiries_decision_tree"",""confidence"":0.13107930123806,""domain"":""LCS""},{""intent"":""cicd.easre_all_cicd_qry_raagent_setup_1_0"",""confidence"":0.10480184108018875,""domain"":""EASRE""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_sdm_escalation"",""confidence"":0.10421284288167953,""domain"":""GORM""},{""intent"":""investigations.lcs_investigations_investigation_process"",""confidence"":0.07590993493795395,""domain"":""LCS""},{""intent"":""outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider"",""confidence"":0.053556669503450394,""domain"":""GORM""}]",iris,None,2020-12-10,True,None,None,None,None,None,None,None,None,None,None,None,onboarding.arrangements_for_new_hire_prior_to_onboarding,0.3631194233894348,HIRI,computer.workstation_login_issue,0.3619205057621002,IRIS,outsourcingriskmanagement.gorm_all_qry_sdm_deliverables,0.7219921946525574,GORM,onboarding.onboarding,HIRI,0.1984817236661911,IRIS,0.1862356960773468,computer.hostname_disabled,0.15973632037639618,network.unable_to_access_the_internet,IRIS,0.1578415483236313,onboarding.when_will_the_new_hire_1bank_id_be_ready,HIRI,0.2979590892791748,cicd.easre_all_cicd_qry_ra_deployment_issues_1_0,EASRE,0.27935338020324707,dpo.lcs_sg_dpo_dnc_marketing_guidelines,LCS,0.14847075939178467,EASRE,bolt.easre_all_bolt_qry_informationonbolt_1_0,0.13107930123806,LCS,cbglegalrga.lcs_sg_general_enquiries_decision_tree,EASRE,cicd.easre_all_cicd_qry_raagent_setup_1_0,0.10480184108018875,outsourcingriskmanagement.gorm_all_qry_sdm_escalation,0.10421284288167953,GORM,investigations.lcs_investigations_investigation_process,0.07590993493795395,LCS,outsourcingriskmanagement.gorm_all_qry_ogrprofile_serviceprovider,0.053556669503450394,GORM,None,None,None,None,None,None,None,None,None
